male,eth,age,income,state,N
1,1,1,2,25,110701
1,1,1,2,26,90195
1,1,1,2,27,95333
1,1,1,2,28,98741
1,1,1,2,29,103811
1,1,1,2,30,58003
1,1,1,2,31,86076
1,1,1,2,32,93781
1,1,1,2,33,108641
1,1,1,2,34,68555
1,1,1,2,35,82908
1,1,1,2,36,71271
1,1,1,2,37,60381
1,1,1,2,38,85916
1,1,1,2,39,97082
1,1,1,2,40,102892
1,1,1,2,41,68025
1,1,1,2,42,63419
1,1,1,2,43,64806
1,1,1,2,44,109226
1,1,1,2,45,92086
1,1,1,2,46,83581
1,1,1,2,47,69234
1,1,1,2,48,103833
1,1,1,2,49,96088
1,1,1,2,50,106738
1,1,1,3,1,31978
1,1,1,3,2,29847
1,1,1,3,3,36491
1,1,1,3,4,40689
1,1,1,3,5,44712
1,1,1,3,6,48231
1,1,1,3,7,43426
1,1,1,3,8,46988
1,1,1,3,9,41745
1,1,1,3,10,35027
1,1,1,3,11,29260
1,1,1,3,12,27486
1,1,1,3,13,39565
1,1,1,3,14,28504
1,1,1,3,15,35048
1,1,1,3,16,34399
1,1,1,3,17,44231
1,1,1,3,18,25141
1,1,1,3,19,28489
1,1,1,3,20,25693
1,1,1,3,21,25020
1,1,1,3,22,25993
1,1,1,3,23,24513
1,1,1,3,24,34098
1,1,1,3,25,47443
1,1,1,3,26,38655
1,1,1,3,27,40857
1,1,1,3,28,42317
1,1,1,3,29,44490
1,1,1,3,30,24859
1,1,1,3,31,36890
1,1,1,3,32,40192
1,1,1,3,33,46561
1,1,1,3,34,29381
1,1,1,3,35,35532
1,1,1,3,36,30545
1,1,1,3,37,25877
1,1,1,3,38,36821
1,1,1,3,39,41606
1,1,1,3,40,44097
1,1,1,3,41,29153
1,1,1,3,42,27180
1,1,1,3,43,27774
1,1,1,3,44,46811
1,1,1,3,45,39466
1,1,1,3,46,35820
1,1,1,3,47,29672
1,1,1,3,48,44500
1,1,1,3,49,41180
1,1,1,3,50,45745
1,1,2,1,1,53297
1,1,2,1,2,49745
1,1,2,1,3,60819
1,1,2,1,4,67815
1,1,2,1,5,74519
1,1,2,1,6,80385
1,1,2,1,7,72377
1,1,2,1,8,78314
1,1,2,1,9,69575
1,1,2,1,10,58378
1,1,2,1,11,48767
1,1,2,1,12,45809
1,1,2,1,13,65942
1,1,2,1,14,47506
1,1,2,1,15,58414
1,1,2,1,16,57332
1,1,2,1,17,73719
1,1,2,1,18,41901
1,1,2,1,19,47481
1,1,2,1,20,42821
1,1,2,1,21,41701
1,1,2,1,22,43322
1,1,2,1,23,40854
1,1,2,1,24,56830
1,1,2,1,25,79072
1,1,2,1,26,64425
1,1,2,1,27,68095
1,1,2,1,28,70529
1,1,2,1,29,74151
1,1,2,1,30,41431
1,1,2,1,31,61483
1,1,2,1,32,66986
1,1,2,1,33,77601
1,1,2,1,34,48968
1,1,2,1,35,59220
1,1,2,1,36,50908
1,1,2,1,37,43129
1,1,2,1,38,61368
1,1,2,1,39,69344
1,1,2,1,40,73494
1,1,2,1,41,48589
1,1,2,1,42,45300
1,1,2,1,43,46290
1,1,2,1,44,78019
1,1,2,1,45,65776
1,1,2,1,46,59701
1,1,2,1,47,49453
1,1,2,1,48,74166
1,1,2,1,49,68634
1,1,2,1,50,76242
1,1,2,2,1,37308
1,1,2,2,2,34822
1,1,2,2,3,42573
1,1,2,2,4,47471
1,1,2,2,5,52164
1,1,2,2,6,56270
1,1,2,2,7,50664
1,1,2,2,8,54820
1,1,2,2,9,48703
1,1,2,2,10,40865
1,1,2,2,11,34137
1,1,2,2,12,32067
1,1,2,2,13,46159
1,1,2,2,14,33254
1,1,2,2,15,40890
1,1,2,2,16,40133
1,1,2,2,17,51603
1,1,2,2,18,29331
1,1,2,2,19,33237
1,1,2,2,20,29975
1,1,2,2,21,29190
1,1,2,2,22,30326
1,1,2,2,23,28598
1,1,2,2,24,39781
1,1,2,2,25,55350
1,1,2,2,26,45097
1,1,2,2,27,47666
1,1,2,2,28,49370
1,1,2,2,29,51906
1,1,2,2,30,29002
1,1,2,2,31,43038
1,1,2,2,32,46890
1,1,2,2,33,54321
1,1,2,2,34,34278
1,1,2,2,35,41454
1,1,2,2,36,35635
1,1,2,2,37,30190
1,1,2,2,38,42958
1,1,2,2,39,48541
1,1,2,2,40,51446
1,1,2,2,41,34012
1,1,2,2,42,31710
1,1,2,2,43,32403
1,1,2,2,44,54613
1,1,2,2,45,46043
1,1,2,2,46,41790
1,1,2,2,47,34617
1,1,2,2,48,51916
1,1,2,2,49,48044
1,1,2,2,50,53369
1,1,2,3,1,15989
1,1,2,3,2,14924
1,1,2,3,3,18246
1,1,2,3,4,20345
1,1,2,3,5,22356
1,1,2,3,6,24116
1,1,2,3,7,21713
1,1,2,3,8,23494
1,1,2,3,9,20873
1,1,2,3,10,17514
1,1,2,3,11,14630
1,1,2,3,12,13743
1,1,2,3,13,19783
1,1,2,3,14,14252
1,1,2,3,15,17524
1,1,2,3,16,17200
1,1,2,3,17,22116
1,1,2,3,18,12570
1,1,2,3,19,14244
1,1,2,3,20,12846
1,1,2,3,21,12510
1,1,2,3,22,12997
1,1,2,3,23,12256
1,1,2,3,24,17049
1,1,2,3,25,23722
1,1,2,3,26,19327
1,1,2,3,27,20428
1,1,2,3,28,21159
1,1,2,3,29,22245
1,1,2,3,30,12429
1,1,2,3,31,18445
1,1,2,3,32,20096
1,1,2,3,33,23280
1,1,2,3,34,14690
1,1,2,3,35,17766
1,1,2,3,36,15272
1,1,2,3,37,12939
1,1,2,3,38,18411
1,1,2,3,39,20803
1,1,2,3,40,22048
1,1,2,3,41,14577
1,1,2,3,42,13590
1,1,2,3,43,13887
1,1,2,3,44,23406
1,1,2,3,45,19733
1,1,2,3,46,17910
1,1,2,3,47,14836
1,1,2,3,48,22250
1,1,2,3,49,20590
1,1,2,3,50,22872
1,1,3,1,1,106595
1,1,3,1,2,99491
1,1,3,1,3,121637
1,1,3,1,4,135631
1,1,3,1,5,149039
1,1,3,1,6,160771
1,1,3,1,7,144753
1,1,3,1,8,156628
1,1,3,1,9,139150
1,1,3,1,10,116757
1,1,3,1,11,97535
1,1,3,1,12,91619
1,1,3,1,13,131884
1,1,3,1,14,95013
1,1,3,1,15,116828
1,1,3,1,16,114665
1,1,3,1,17,147438
1,1,3,1,18,83802
1,1,3,1,19,94963
1,1,3,1,20,85643
1,1,3,1,21,83401
1,1,3,1,22,86645
1,1,3,1,23,81709
1,1,3,1,24,113660
1,1,3,1,25,158144
1,1,3,1,26,128850
1,1,3,1,27,136190
1,1,3,1,28,141058
1,1,3,1,29,148301
1,1,3,1,30,82862
1,1,3,1,31,122966
1,1,3,1,32,133973
1,1,3,1,33,155202
1,1,3,1,34,97936
1,1,3,1,35,118440
1,1,3,1,36,101815
1,1,3,1,37,86258
1,1,3,1,38,122737
1,1,3,1,39,138688
1,1,3,1,40,146989
1,1,3,1,41,97178
1,1,3,1,42,90599
1,1,3,1,43,92580
1,1,3,1,44,156037
1,1,3,1,45,131552
1,1,3,1,46,119401
1,1,3,1,47,98906
1,1,3,1,48,148332
1,1,3,1,49,137268
1,1,3,1,50,152483
1,1,3,2,1,74616
1,1,3,2,2,69643
1,1,3,2,3,85146
1,1,3,2,4,94942
1,1,3,2,5,104327
1,1,3,2,6,112539
1,1,3,2,7,101327
1,1,3,2,8,109640
1,1,3,2,9,97405
1,1,3,2,10,81730
1,1,3,2,11,68274
1,1,3,2,12,64133
1,1,3,2,13,92319
1,1,3,2,14,66509
1,1,3,2,15,81779
1,1,3,2,16,80265
1,1,3,2,17,103206
1,1,3,2,18,58661
1,1,3,2,19,66474
1,1,3,2,20,59950
1,1,3,2,21,58381
1,1,3,2,22,60651
1,1,3,2,23,57196
1,1,3,2,24,79562
1,1,3,2,25,110701
1,1,3,2,26,90195
1,1,3,2,27,95333
1,1,3,2,28,98741
1,1,3,2,29,103811
1,1,3,2,30,58003
1,1,3,2,31,86076
1,1,3,2,32,93781
1,1,3,2,33,108641
1,1,3,2,34,68555
1,1,3,2,35,82908
1,1,3,2,36,71271
1,1,3,2,37,60381
1,1,3,2,38,85916
1,1,3,2,39,97082
1,1,3,2,40,102892
1,1,3,2,41,68025
1,1,3,2,42,63419
1,1,3,2,43,64806
1,1,3,2,44,109226
1,1,3,2,45,92086
1,1,3,2,46,83581
1,1,3,2,47,69234
1,1,3,2,48,103833
1,1,3,2,49,96088
1,1,3,2,50,106738
1,1,3,3,1,31978
1,1,3,3,2,29847
1,1,3,3,3,36491
1,1,3,3,4,40689
1,1,3,3,5,44712
1,1,3,3,6,48231
1,1,3,3,7,43426
1,1,3,3,8,46988
1,1,3,3,9,41745
1,1,3,3,10,35027
1,1,3,3,11,29260
1,1,3,3,12,27486
1,1,3,3,13,39565
1,1,3,3,14,28504
1,1,3,3,15,35048
1,1,3,3,16,34399
1,1,3,3,17,44231
1,1,3,3,18,25141
1,1,3,3,19,28489
1,1,3,3,20,25693
1,1,3,3,21,25020
1,1,3,3,22,25993
1,1,3,3,23,24513
1,1,3,3,24,34098
1,1,3,3,25,47443
1,1,3,3,26,38655
1,1,3,3,27,40857
1,1,3,3,28,42317
1,1,3,3,29,44490
1,1,3,3,30,24859
1,1,3,3,31,36890
1,1,3,3,32,40192
1,1,3,3,33,46561
1,1,3,3,34,29381
1,1,3,3,35,35532
1,1,3,3,36,30545
1,1,3,3,37,25877
1,1,3,3,38,36821
1,1,3,3,39,41606
1,1,3,3,40,44097
1,1,3,3,41,29153
1,1,3,3,42,27180
1,1,3,3,43,27774
1,1,3,3,44,46811
1,1,3,3,45,39466
1,1,3,3,46,35820
1,1,3,3,47,29672
1,1,3,3,48,44500
1,1,3,3,49,41180
1,1,3,3,50,45745
1,1,4,1,1,106595
1,1,4,1,2,99491
1,1,4,1,3,121637
1,1,4,1,4,135631
1,1,4,1,5,149039
1,1,4,1,6,160771
1,1,4,1,7,144753
1,1,4,1,8,156628
1,1,4,1,9,139150
1,1,4,1,10,116757
1,1,4,1,11,97535
1,1,4,1,12,91619
1,1,4,1,13,131884
1,1,4,1,14,95013
1,1,4,1,15,116828
1,1,4,1,16,114665
1,1,4,1,17,147438
1,1,4,1,18,83802
1,1,4,1,19,94963
1,1,4,1,20,85643
1,1,4,1,21,83401
1,1,4,1,22,86645
1,1,4,1,23,81709
1,1,4,1,24,113660
1,1,4,1,25,158144
1,1,4,1,26,128850
1,1,4,1,27,136190
1,1,4,1,28,141058
1,1,4,1,29,148301
1,1,4,1,30,82862
1,1,4,1,31,122966
1,1,4,1,32,133973
1,1,4,1,33,155202
1,1,4,1,34,97936
1,1,4,1,35,118440
1,1,4,1,36,101815
1,1,4,1,37,86258
1,1,4,1,38,122737
1,1,4,1,39,138688
1,1,4,1,40,146989
1,1,4,1,41,97178
1,1,4,1,42,90599
1,1,4,1,43,92580
1,1,4,1,44,156037
1,1,4,1,45,131552
1,1,4,1,46,119401
1,1,4,1,47,98906
1,1,4,1,48,148332
1,1,4,1,49,137268
1,1,4,1,50,152483
1,1,4,2,1,74616
1,1,4,2,2,69643
1,1,4,2,3,85146
1,1,4,2,4,94942
1,1,4,2,5,104327
1,1,4,2,6,112539
1,1,4,2,7,101327
1,1,4,2,8,109640
1,1,4,2,9,97405
1,1,4,2,10,81730
1,1,4,2,11,68274
1,1,4,2,12,64133
1,1,4,2,13,92319
1,1,4,2,14,66509
1,1,4,2,15,81779
1,1,4,2,16,80265
1,1,4,2,17,103206
1,1,4,2,18,58661
1,1,4,2,19,66474
1,1,4,2,20,59950
1,1,4,2,21,58381
1,1,4,2,22,60651
1,1,4,2,23,57196
1,1,4,2,24,79562
1,1,4,2,25,110701
1,1,4,2,26,90195
1,1,4,2,27,95333
1,1,4,2,28,98741
1,1,4,2,29,103811
1,1,4,2,30,58003
1,1,4,2,31,86076
1,1,4,2,32,93781
1,1,4,2,33,108641
1,1,4,2,34,68555
1,1,4,2,35,82908
1,1,4,2,36,71271
1,1,4,2,37,60381
1,1,4,2,38,85916
1,1,4,2,39,97082
1,1,4,2,40,102892
1,1,4,2,41,68025
1,1,4,2,42,63419
1,1,4,2,43,64806
1,1,4,2,44,109226
1,1,4,2,45,92086
1,1,4,2,46,83581
1,1,4,2,47,69234
1,1,4,2,48,103833
1,1,4,2,49,96088
1,1,4,2,50,106738
1,1,4,3,1,31978
1,1,4,3,2,29847
1,1,4,3,3,36491
1,1,4,3,4,40689
1,1,4,3,5,44712
1,1,4,3,6,48231
1,1,4,3,7,43426
1,1,4,3,8,46988
1,1,4,3,9,41745
1,1,4,3,10,35027
1,1,4,3,11,29260
1,1,4,3,12,27486
1,1,4,3,13,39565
1,1,4,3,14,28504
1,1,4,3,15,35048
1,1,4,3,16,34399
1,1,4,3,17,44231
1,1,4,3,18,25141
1,1,4,3,19,28489
1,1,4,3,20,25693
1,1,4,3,21,25020
1,1,4,3,22,25993
1,1,4,3,23,24513
1,1,4,3,24,34098
1,1,4,3,25,47443
1,1,4,3,26,38655
1,1,4,3,27,40857
1,1,4,3,28,42317
1,1,4,3,29,44490
1,1,4,3,30,24859
1,1,4,3,31,36890
1,1,4,3,32,40192
1,1,4,3,33,46561
1,1,4,3,34,29381
1,1,4,3,35,35532
1,1,4,3,36,30545
1,1,4,3,37,25877
1,1,4,3,38,36821
1,1,4,3,39,41606
1,1,4,3,40,44097
1,1,4,3,41,29153
1,1,4,3,42,27180
1,1,4,3,43,27774
1,1,4,3,44,46811
1,1,4,3,45,39466
1,1,4,3,46,35820
1,1,4,3,47,29672
1,1,4,3,48,44500
1,1,4,3,49,41180
1,1,4,3,50,45745
1,1,5,1,1,53297
1,1,5,1,2,49745
1,1,5,1,3,60819
1,1,5,1,4,67815
1,1,5,1,5,74519
1,1,5,1,6,80385
1,1,5,1,7,72377
1,1,5,1,8,78314
1,1,5,1,9,69575
1,1,5,1,10,58378
1,1,5,1,11,48767
1,1,5,1,12,45809
1,1,5,1,13,65942
1,1,5,1,14,47506
1,1,5,1,15,58414
1,1,5,1,16,57332
1,1,5,1,17,73719
1,1,5,1,18,41901
1,1,5,1,19,47481
1,1,5,1,20,42821
1,1,5,1,21,41701
1,1,5,1,22,43322
1,1,5,1,23,40854
1,1,5,1,24,56830
1,1,5,1,25,79072
1,1,5,1,26,64425
1,1,5,1,27,68095
1,1,5,1,28,70529
1,1,5,1,29,74151
1,1,5,1,30,41431
1,1,5,1,31,61483
1,1,5,1,32,66986
1,1,5,1,33,77601
1,1,5,1,34,48968
1,1,5,1,35,59220
1,1,5,1,36,50908
1,1,5,1,37,43129
1,1,5,1,38,61368
1,1,5,1,39,69344
1,1,5,1,40,73494
1,1,5,1,41,48589
1,1,5,1,42,45300
1,1,5,1,43,46290
1,1,5,1,44,78019
1,1,5,1,45,65776
1,1,5,1,46,59701
1,1,5,1,47,49453
1,1,5,1,48,74166
1,1,5,1,49,68634
1,1,5,1,50,76242
1,1,5,2,1,37308
1,1,5,2,2,34822
1,1,5,2,3,42573
1,1,5,2,4,47471
1,1,5,2,5,52164
1,1,5,2,6,56270
1,1,5,2,7,50664
1,1,5,2,8,54820
1,1,5,2,9,48703
1,1,5,2,10,40865
1,1,5,2,11,34137
1,1,5,2,12,32067
1,1,5,2,13,46159
1,1,5,2,14,33254
1,1,5,2,15,40890
1,1,5,2,16,40133
1,1,5,2,17,51603
1,1,5,2,18,29331
1,1,5,2,19,33237
1,1,5,2,20,29975
1,1,5,2,21,29190
1,1,5,2,22,30326
1,1,5,2,23,28598
1,1,5,2,24,39781
1,1,5,2,25,55350
1,1,5,2,26,45097
1,1,5,2,27,47666
1,1,5,2,28,49370
1,1,5,2,29,51906
1,1,5,2,30,29002
1,1,5,2,31,43038
1,1,5,2,32,46890
1,1,5,2,33,54321
1,1,5,2,34,34278
1,1,5,2,35,41454
1,1,5,2,36,35635
1,1,5,2,37,30190
1,1,5,2,38,42958
1,1,5,2,39,48541
1,1,5,2,40,51446
1,1,5,2,41,34012
1,1,5,2,42,31710
1,1,5,2,43,32403
1,1,5,2,44,54613
1,1,5,2,45,46043
1,1,5,2,46,41790
1,1,5,2,47,34617
1,1,5,2,48,51916
1,1,5,2,49,48044
1,1,5,2,50,53369
1,1,5,3,1,15989
1,1,5,3,2,14924
1,1,5,3,3,18246
1,1,5,3,4,20345
1,1,5,3,5,22356
1,1,5,3,6,24116
1,1,5,3,7,21713
1,1,5,3,8,23494
1,1,5,3,9,20873
1,1,5,3,10,17514
1,1,5,3,11,14630
1,1,5,3,12,13743
1,1,5,3,13,19783
1,1,5,3,14,14252
1,1,5,3,15,17524
1,1,5,3,16,17200
1,1,5,3,17,22116
1,1,5,3,18,12570
1,1,5,3,19,14244
1,1,5,3,20,12846
1,1,5,3,21,12510
1,1,5,3,22,12997
1,1,5,3,23,12256
1,1,5,3,24,17049
1,1,5,3,25,23722
1,1,5,3,26,19327
1,1,5,3,27,20428
1,1,5,3,28,21159
1,1,5,3,29,22245
1,1,5,3,30,12429
1,1,5,3,31,18445
1,1,5,3,32,20096
1,1,5,3,33,23280
1,1,5,3,34,14690
1,1,5,3,35,17766
1,1,5,3,36,15272
1,1,5,3,37,12939
1,1,5,3,38,18411
1,1,5,3,39,20803
1,1,5,3,40,22048
1,1,5,3,41,14577
1,1,5,3,42,13590
1,1,5,3,43,13887
1,1,5,3,44,23406
1,1,5,3,45,19733
1,1,5,3,46,17910
1,1,5,3,47,14836
1,1,5,3,48,22250
1,1,5,3,49,20590
1,1,5,3,50,22872
1,1,6,1,1,53297
1,1,6,1,2,49745
1,1,6,1,3,60819
1,1,6,1,4,67815
1,1,6,1,5,74519
1,1,6,1,6,80385
1,1,6,1,7,72377
1,1,6,1,8,78314
1,1,6,1,9,69575
1,1,6,1,10,58378
1,1,6,1,11,48767
1,1,6,1,12,45809
1,1,6,1,13,65942
1,1,6,1,14,47506
1,1,6,1,15,58414
1,1,6,1,16,57332
1,1,6,1,17,73719
1,1,6,1,18,41901
1,1,6,1,19,47481
1,1,6,1,20,42821
1,1,6,1,21,41701
1,1,6,1,22,43322
1,1,6,1,23,40854
1,1,6,1,24,56830
1,1,6,1,25,79072
1,1,6,1,26,64425
1,1,6,1,27,68095
1,1,6,1,28,70529
1,1,6,1,29,74151
1,1,6,1,30,41431
1,1,6,1,31,61483
1,1,6,1,32,66986
1,1,6,1,33,77601
1,1,6,1,34,48968
1,1,6,1,35,59220
1,1,6,1,36,50908
1,1,6,1,37,43129
1,1,6,1,38,61368
1,1,6,1,39,69344
1,1,6,1,40,73494
1,1,6,1,41,48589
1,1,6,1,42,45300
1,1,6,1,43,46290
1,1,6,1,44,78019
1,1,6,1,45,65776
1,1,6,1,46,59701
1,1,6,1,47,49453
1,1,6,1,48,74166
1,1,6,1,49,68634
1,1,6,1,50,76242
1,1,6,2,1,37308
1,1,6,2,2,34822
1,1,6,2,3,42573
1,1,6,2,4,47471
1,1,6,2,5,52164
1,1,6,2,6,56270
1,1,6,2,7,50664
1,1,6,2,8,54820
1,1,6,2,9,48703
1,1,6,2,10,40865
1,1,6,2,11,34137
1,1,6,2,12,32067
1,1,6,2,13,46159
1,1,6,2,14,33254
1,1,6,2,15,40890
1,1,6,2,16,40133
1,1,6,2,17,51603
1,1,6,2,18,29331
1,1,6,2,19,33237
1,1,6,2,20,29975
1,1,6,2,21,29190
1,1,6,2,22,30326
1,1,6,2,23,28598
1,1,6,2,24,39781
1,1,6,2,25,55350
1,1,6,2,26,45097
1,1,6,2,27,47666
1,1,6,2,28,49370
1,1,6,2,29,51906
1,1,6,2,30,29002
1,1,6,2,31,43038
1,1,6,2,32,46890
1,1,6,2,33,54321
1,1,6,2,34,34278
1,1,6,2,35,41454
1,1,6,2,36,35635
1,1,6,2,37,30190
1,1,6,2,38,42958
1,1,6,2,39,48541
1,1,6,2,40,51446
1,1,6,2,41,34012
1,1,6,2,42,31710
1,1,6,2,43,32403
1,1,6,2,44,54613
1,1,6,2,45,46043
1,1,6,2,46,41790
1,1,6,2,47,34617
1,1,6,2,48,51916
1,1,6,2,49,48044
1,1,6,2,50,53369
1,1,6,3,1,15989
1,1,6,3,2,14924
1,1,6,3,3,18246
1,1,6,3,4,20345
1,1,6,3,5,22356
1,1,6,3,6,24116
1,1,6,3,7,21713
1,1,6,3,8,23494
1,1,6,3,9,20873
1,1,6,3,10,17514
1,1,6,3,11,14630
1,1,6,3,12,13743
1,1,6,3,13,19783
1,1,6,3,14,14252
1,1,6,3,15,17524
1,1,6,3,16,17200
1,1,6,3,17,22116
1,1,6,3,18,12570
1,1,6,3,19,14244
1,1,6,3,20,12846
1,1,6,3,21,12510
1,1,6,3,22,12997
1,1,6,3,23,12256
1,1,6,3,24,17049
1,1,6,3,25,23722
1,1,6,3,26,19327
1,1,6,3,27,20428
1,1,6,3,28,21159
1,1,6,3,29,22245
1,1,6,3,30,12429
1,1,6,3,31,18445
1,1,6,3,32,20096
1,1,6,3,33,23280
1,1,6,3,34,14690
1,1,6,3,35,17766
1,1,6,3,36,15272
1,1,6,3,37,12939
1,1,6,3,38,18411
1,1,6,3,39,20803
1,1,6,3,40,22048
1,1,6,3,41,14577
1,1,6,3,42,13590
1,1,6,3,43,13887
1,1,6,3,44,23406
1,1,6,3,45,19733
1,1,6,3,46,17910
1,1,6,3,47,14836
1,1,6,3,48,22250
1,1,6,3,49,20590
1,1,6,3,50,22872
1,1,7,1,1,53297
1,1,7,1,2,49745
1,1,7,1,3,60819
1,1,7,1,4,67815
1,1,7,1,5,74519
1,1,7,1,6,80385
1,1,7,1,7,72377
1,1,7,1,8,78314
1,1,7,1,9,69575
1,1,7,1,10,58378
1,1,7,1,11,48767
1,1,7,1,12,45809
1,1,7,1,13,65942
1,1,7,1,14,47506
1,1,7,1,15,58414
1,1,7,1,16,57332
1,1,7,1,17,73719
1,1,7,1,18,41901
1,1,7,1,19,47481
1,1,7,1,20,42821
1,1,7,1,21,41701
1,1,7,1,22,43322
1,1,7,1,23,40854
1,1,7,1,24,56830
1,1,7,1,25,79072
1,1,7,1,26,64425
1,1,7,1,27,68095
1,1,7,1,28,70529
1,1,7,1,29,74151
1,1,7,1,30,41431
1,1,7,1,31,61483
1,1,7,1,32,66986
1,1,7,1,33,77601
1,1,7,1,34,48968
1,1,7,1,35,59220
1,1,7,1,36,50908
1,1,7,1,37,43129
1,1,7,1,38,61368
1,1,7,1,39,69344
1,1,7,1,40,73494
1,1,7,1,41,48589
1,1,7,1,42,45300
1,1,7,1,43,46290
1,1,7,1,44,78019
1,1,7,1,45,65776
1,1,7,1,46,59701
1,1,7,1,47,49453
1,1,7,1,48,74166
1,1,7,1,49,68634
1,1,7,1,50,76242
1,1,7,2,1,37308
1,1,7,2,2,34822
1,1,7,2,3,42573
1,1,7,2,4,47471
1,1,7,2,5,52164
1,1,7,2,6,56270
1,1,7,2,7,50664
1,1,7,2,8,54820
1,1,7,2,9,48703
1,1,7,2,10,40865
1,1,7,2,11,34137
1,1,7,2,12,32067
1,1,7,2,13,46159
1,1,7,2,14,33254
1,1,7,2,15,40890
1,1,7,2,16,40133
1,1,7,2,17,51603
1,1,7,2,18,29331
1,1,7,2,19,33237
1,1,7,2,20,29975
1,1,7,2,21,29190
1,1,7,2,22,30326
1,1,7,2,23,28598
1,1,7,2,24,39781
1,1,7,2,25,55350
1,1,7,2,26,45097
1,1,7,2,27,47666
1,1,7,2,28,49370
1,1,7,2,29,51906
1,1,7,2,30,29002
1,1,7,2,31,43038
1,1,7,2,32,46890
1,1,7,2,33,54321
1,1,7,2,34,34278
1,1,7,2,35,41454
1,1,7,2,36,35635
1,1,7,2,37,30190
1,1,7,2,38,42958
1,1,7,2,39,48541
1,1,7,2,40,51446
1,1,7,2,41,34012
1,1,7,2,42,31710
1,1,7,2,43,32403
1,1,7,2,44,54613
1,1,7,2,45,46043
1,1,7,2,46,41790
1,1,7,2,47,34617
1,1,7,2,48,51916
1,1,7,2,49,48044
1,1,7,2,50,53369
1,1,7,3,1,15989
1,1,7,3,2,14924
1,1,7,3,3,18246
1,1,7,3,4,20345
1,1,7,3,5,22356
1,1,7,3,6,24116
1,1,7,3,7,21713
1,1,7,3,8,23494
1,1,7,3,9,20873
1,1,7,3,10,17514
1,1,7,3,11,14630
1,1,7,3,12,13743
1,1,7,3,13,19783
1,1,7,3,14,14252
1,1,7,3,15,17524
1,1,7,3,16,17200
1,1,7,3,17,22116
1,1,7,3,18,12570
1,1,7,3,19,14244
1,1,7,3,20,12846
1,1,7,3,21,12510
1,1,7,3,22,12997
1,1,7,3,23,12256
1,1,7,3,24,17049
1,1,7,3,25,23722
1,1,7,3,26,19327
1,1,7,3,27,20428
1,1,7,3,28,21159
1,1,7,3,29,22245
1,1,7,3,30,12429
1,1,7,3,31,18445
1,1,7,3,32,20096
1,1,7,3,33,23280
1,1,7,3,34,14690
1,1,7,3,35,17766
1,1,7,3,36,15272
1,1,7,3,37,12939
1,1,7,3,38,18411
1,1,7,3,39,20803
1,1,7,3,40,22048
1,1,7,3,41,14577
1,1,7,3,42,13590
1,1,7,3,43,13887
1,1,7,3,44,23406
1,1,7,3,45,19733
1,1,7,3,46,17910
1,1,7,3,47,14836
1,1,7,3,48,22250
1,1,7,3,49,20590
1,1,7,3,50,22872
1,2,1,1,1,42638
1,2,1,1,2,39796
1,2,1,1,3,48655
1,2,1,1,4,54252
1,2,1,1,5,59616
1,2,1,1,6,64308
1,2,1,1,7,57901
1,2,1,1,8,62651
1,2,1,1,9,55660
1,2,1,1,10,46703
1,2,1,1,11,39014
1,2,1,1,12,36648
1,2,1,1,13,52754
1,2,1,1,14,38005
1,2,1,1,15,46731
1,2,1,1,16,45866
1,2,1,1,17,58975
1,2,1,1,18,33521
1,2,1,1,19,37985
1,2,1,1,20,34257
1,2,1,1,21,33360
1,2,1,1,22,34658
1,2,1,1,23,32683
1,2,1,1,24,45464
1,2,1,1,25,63258
1,2,1,1,26,51540
1,2,1,1,27,54476
1,2,1,1,28,56423
1,2,1,1,29,59321
1,2,1,1,30,33145
1,2,1,1,31,49186
1,2,1,1,32,53589
1,2,1,1,33,62081
1,2,1,1,34,39174
1,2,1,1,35,47376
1,2,1,1,36,40726
1,2,1,1,37,34503
1,2,1,1,38,49095
1,2,1,1,39,55475
1,2,1,1,40,58795
1,2,1,1,41,38871
1,2,1,1,42,36240
1,2,1,1,43,37032
1,2,1,1,44,62415
1,2,1,1,45,52621
1,2,1,1,46,47760
1,2,1,1,47,39562
1,2,1,1,48,59333
1,2,1,1,49,54907
1,2,1,1,50,60993
1,2,1,2,1,29847
1,2,1,2,2,27857
1,2,1,2,3,34058
1,2,1,2,4,37977
1,2,1,2,5,41731
1,2,1,2,6,45016
1,2,1,2,7,40531
1,2,1,2,8,43856
1,2,1,2,9,38962
1,2,1,2,10,32692
1,2,1,2,11,27310
1,2,1,2,12,25653
1,2,1,2,13,36928
1,2,1,2,14,26604
1,2,1,2,15,32712
1,2,1,2,16,32106
1,2,1,2,17,41283
1,2,1,2,18,23465
1,2,1,2,19,26590
1,2,1,2,20,23980
1,2,1,2,21,23352
1,2,1,2,22,24261
1,2,1,2,23,22878
1,2,1,2,24,31825
1,2,1,2,25,44280
1,2,1,2,26,36078
1,2,1,2,27,38133
1,2,1,2,28,39496
1,2,1,2,29,41524
1,2,1,2,30,23201
1,2,1,2,31,34430
1,2,1,2,32,37512
1,2,1,2,33,43457
1,2,1,2,34,27422
1,2,1,2,35,33163
1,2,1,2,36,28508
1,2,1,2,37,24152
1,2,1,2,38,34366
1,2,1,2,39,38833
1,2,1,2,40,41157
1,2,1,2,41,27210
1,2,1,2,42,25368
1,2,1,2,43,25922
1,2,1,2,44,43690
1,2,1,2,45,36835
1,2,1,2,46,33432
1,2,1,2,47,27694
1,2,1,2,48,41533
1,2,1,2,49,38435
